##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	Nt2_S2_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	95633756
Sequences flagged as poor quality	0
Sequence length	20-76
%GC	43
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.98992218814453	32.0	32.0	32.0	32.0	32.0
2	31.119164701635267	32.0	32.0	32.0	32.0	32.0
3	31.171550649960878	32.0	32.0	32.0	32.0	32.0
4	31.27393130935901	32.0	32.0	32.0	32.0	32.0
5	31.295270019510685	32.0	32.0	32.0	32.0	32.0
6	34.446875965009674	36.0	36.0	36.0	32.0	36.0
7	34.522967643349695	36.0	36.0	36.0	32.0	36.0
8	34.380104217594464	36.0	36.0	36.0	32.0	36.0
9	34.628028789332504	36.0	36.0	36.0	32.0	36.0
10-11	34.54972971050097	36.0	36.0	36.0	32.0	36.0
12-13	34.56836189723637	36.0	36.0	36.0	32.0	36.0
14-15	34.56370968531237	36.0	36.0	36.0	32.0	36.0
16-17	34.52102851110438	36.0	36.0	36.0	32.0	36.0
18-19	34.52147164961293	36.0	36.0	36.0	32.0	36.0
20-21	34.488599087500255	36.0	36.0	36.0	32.0	36.0
22-23	34.45589814807735	36.0	36.0	36.0	32.0	36.0
24-25	34.416768190501216	36.0	36.0	36.0	32.0	36.0
26-27	34.33335045408636	36.0	36.0	36.0	32.0	36.0
28-29	34.29658827002149	36.0	36.0	36.0	32.0	36.0
30-31	34.25523660627263	36.0	36.0	36.0	32.0	36.0
32-33	34.21560774657584	36.0	36.0	36.0	32.0	36.0
34-35	34.22683635120538	36.0	36.0	36.0	32.0	36.0
36-37	34.21631213049077	36.0	36.0	36.0	32.0	36.0
38-39	34.184635920068004	36.0	36.0	36.0	32.0	36.0
40-41	34.15361984331999	36.0	36.0	36.0	32.0	36.0
42-43	34.13554418405148	36.0	36.0	36.0	32.0	36.0
44-45	34.10011375064811	36.0	36.0	36.0	32.0	36.0
46-47	34.08822361413185	36.0	36.0	36.0	32.0	36.0
48-49	34.03689418650772	36.0	36.0	36.0	32.0	36.0
50-51	33.98537688864779	36.0	36.0	36.0	32.0	36.0
52-53	33.93404247722053	36.0	36.0	36.0	32.0	36.0
54-55	33.87813780709065	36.0	36.0	36.0	32.0	36.0
56-57	33.795668299573705	36.0	36.0	36.0	32.0	36.0
58-59	33.727163094405086	36.0	36.0	36.0	29.5	36.0
60-61	33.664993777698015	36.0	36.0	36.0	27.0	36.0
62-63	33.58775766886032	36.0	36.0	36.0	27.0	36.0
64-65	33.529540604270466	36.0	36.0	36.0	27.0	36.0
66-67	33.47441812522206	36.0	36.0	36.0	27.0	36.0
68-69	33.44432664394971	36.0	36.0	36.0	27.0	36.0
70-71	33.415747120992776	36.0	36.0	36.0	27.0	36.0
72-73	33.420081084983366	36.0	36.0	36.0	27.0	36.0
74-75	33.8248820357056	36.0	36.0	36.0	29.5	36.0
76	34.544824096556866	36.0	32.0	36.0	32.0	36.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
11103	22-23	-0.026959116043691722
11103	24-25	-0.054876760457879925
11103	26-27	-6.280017409849847E-4
11103	28-29	7.178047989810921E-4
11103	30-31	0.014989140358274256
11103	32-33	0.07725405824621845
11103	34-35	0.024595199621352037
11103	36-37	0.00729794744398049
11103	38-39	0.037384304871778795
11103	40-41	-0.027034646790760064
11103	42-43	0.026895860126657567
11103	44-45	0.021675067855348118
11103	46-47	0.055865551207467945
11103	48-49	0.06613886316959139
11103	50-51	0.12975158116429242
11103	52-53	0.14911554300613972
11103	54-55	0.08674005590273026
11103	56-57	0.08416390700988075
11103	58-59	0.08831869034854378
11103	60-61	-0.013214627587416317
11103	62-63	0.11729641661115409
11103	64-65	-0.026631606916872386
11103	66-67	0.2067817043831468
11103	68-69	0.03915734341941146
11103	70-71	-0.025577102134889174
11103	72-73	0.0018021573666331392
11103	74-75	-0.011643545707038072
11103	76	0.04837242704059719
11104	1	0.0038310462159287795
11104	2	9.793112190727982E-4
11104	3	-0.01591053760927963
11104	4	-0.005361839802642265
11104	5	-0.03760776375603925
11104	6	0.034279353639668386
11104	7	0.03335192915196927
11104	8	-0.05789238597356672
11104	9	-0.03286889712049401
11104	10-11	0.031587258142778296
11104	12-13	-0.0034556087560915216
11104	14-15	-0.04255700258969597
11104	16-17	-0.018027520356369564
11104	18-19	0.010630088393554615
11104	20-21	0.09032931232579244
11104	22-23	-0.021759993463213334
11104	24-25	0.027075730269061182
11104	26-27	0.015514576893451704
11104	28-29	0.02651579719538688
11104	30-31	0.025558195530500427
11104	32-33	0.03131344829341032
11104	34-35	-9.903285990233712E-4
11104	36-37	0.03230367971111292
11104	38-39	-0.0031380020496953875
11104	40-41	0.06060610313167558
11104	42-43	0.048673950131792765
11104	44-45	0.045158126083507
11104	46-47	0.02455202289485925
11104	48-49	0.11336435178845505
11104	50-51	0.11187464512928358
11104	52-53	0.03216534793211423
11104	54-55	0.12890161787525045
11104	56-57	0.2012990016193612
11104	58-59	0.11120586862735138
11104	60-61	0.04639643015147499
11104	62-63	0.07941819740715061
11104	64-65	0.1017936579590355
11104	66-67	0.07776806562050353
11104	68-69	0.05767800821546132
11104	70-71	0.14744891244981773
11104	72-73	0.0627215720667138
11104	74-75	0.0534908431989507
11104	76	-0.027023642930004144
11105	1	0.002591518630179479
11105	2	-0.010620162910775832
11105	3	-0.020186090309959326
11105	4	-0.020930225503128952
11105	5	-0.07037283907859404
11105	6	-0.029868626142345533
11105	7	-0.05739563758275068
11105	8	0.012676329440566292
11105	9	-0.018252423311530208
11105	10-11	-0.03929089832445243
11105	12-13	-0.05620087507734439
11105	14-15	-0.01009554960109682
11105	16-17	-0.007589504276452885
11105	18-19	0.002955619076438154
11105	20-21	-0.019021789430397007
11105	22-23	-0.009171139072996937
11105	24-25	0.014337838208341225
11105	26-27	-0.0518303105493203
11105	28-29	-0.10005066455445899
11105	30-31	0.010720771911330473
11105	32-33	0.010711351791748314
11105	34-35	0.007317306861857276
11105	36-37	-0.028490396595522327
11105	38-39	-1.1725696519704343E-4
11105	40-41	-0.0224906354806933
11105	42-43	0.010478962414858017
11105	44-45	0.025756244691393704
11105	46-47	-0.02700575176705655
11105	48-49	-0.005798078492567527
11105	50-51	0.04477353035019149
11105	52-53	0.04618372869134646
11105	54-55	-0.0027931278289372585
11105	56-57	0.014249284978419041
11105	58-59	-0.009529680093336879
11105	60-61	-0.09086052011313228
11105	62-63	-0.09817257476524333
11105	64-65	-0.06206979154885062
11105	66-67	0.04999802829122757
11105	68-69	-0.01744875232304821
11105	70-71	0.005031050884689137
11105	72-73	-0.035891594888603606
11105	74-75	0.04655943952760566
11105	76	-0.03435219195878858
11106	1	0.002169793172690504
11106	2	-0.024679589352306408
11106	3	0.0011863461851717716
11106	4	0.004928578630398306
11106	5	-0.06950507938757511
11106	6	-0.06117787500362937
11106	7	-0.04430636386032205
11106	8	0.007155077450875069
11106	9	-0.0069213592478050145
11106	10-11	-0.013820475641331598
11106	12-13	-0.031139731466375054
11106	14-15	-0.028896082134110657
11106	16-17	-0.008506249644739228
11106	18-19	-0.02696922673938218
11106	20-21	-0.018913560485941616
11106	22-23	-0.016712550939665505
11106	24-25	-0.02244164873162191
11106	26-27	-0.004154162846383258
11106	28-29	-0.05862620130690743
11106	30-31	-0.021501949684541444
11106	32-33	0.0057379369450885065
11106	34-35	0.02024793789092172
11106	36-37	-0.08432864434251286
11106	38-39	0.005418719875237343
11106	40-41	0.010176948659584184
11106	42-43	-0.04433521027510068
11106	44-45	9.833789380380153E-4
11106	46-47	-0.028861926288989537
11106	48-49	-0.05926820453858994
11106	50-51	-0.06296769801746649
11106	52-53	-0.006105725546056817
11106	54-55	-0.03601005696751258
11106	56-57	-0.12669366705352303
11106	58-59	-0.1426176076754615
11106	60-61	-0.08899597212109
11106	62-63	-6.844000410382023E-4
11106	64-65	-0.0845906250771975
11106	66-67	-0.1362828709982793
11106	68-69	-0.019530031276893567
11106	70-71	-0.05139484293725616
11106	72-73	-0.06622337369245912
11106	74-75	-0.06134759752627161
11106	76	0.0021939262219135003
11107	1	-1.7910822379718638E-4
11107	2	-0.023435853514126137
11107	3	0.0025960254299910446
11107	4	-0.03148017282243387
11107	5	-0.033575116984771114
11107	6	-0.00818589986988627
11107	7	-0.044263222231911925
11107	8	-0.03959555783929147
11107	9	-0.037696549697706416
11107	10-11	-0.0023026561089025677
11107	12-13	-0.00839338303107695
11107	14-15	-0.048206120519694196
11107	16-17	-0.04229481189963735
11107	18-19	-0.04662838967244909
11107	20-21	-0.04280296335227263
11107	22-23	-0.051095224845177256
11107	24-25	-0.0032783932660365167
11107	26-27	-0.03143256326691102
11107	28-29	0.02466171912189452
11107	30-31	0.0682928648966552
11107	32-33	0.04331388656853363
11107	34-35	0.053825103436729194
11107	36-37	-0.05343484587041303
11107	38-39	-0.013913097250423334
11107	40-41	0.025703741416279513
11107	42-43	0.042410392724050894
11107	44-45	0.01685975727350808
11107	46-47	-0.009220243235937176
11107	48-49	-0.02930143457805201
11107	50-51	0.03793503930484121
11107	52-53	0.020504921071065496
11107	54-55	0.0445272019090055
11107	56-57	0.026471650013021986
11107	58-59	-0.01607543773080522
11107	60-61	0.18202585686917416
11107	62-63	0.0436969316886362
11107	64-65	0.03792094490111708
11107	66-67	0.021133856362951065
11107	68-69	-0.03870041022342008
11107	70-71	-0.025784117841268994
11107	72-73	-0.02919368852187887
11107	74-75	-0.036920090692078134
11107	76	-0.12304726115294784
11108	1	-4.122332263634121E-5
11108	2	-0.018197355851796715
11108	3	-0.07927364102222967
11108	4	-0.03235731880096537
11108	5	0.005512007821710796
11108	6	-0.04965699789357103
11108	7	-0.05803356028904716
11108	8	-0.03831797377647206
11108	9	-0.03056091236507541
11108	10-11	-0.032414163632260795
11108	12-13	-0.07408725936040383
11108	14-15	-0.035315613033965576
11108	16-17	-0.044535853181074
11108	18-19	-0.1580987129963347
11108	20-21	-0.049015444573399236
11108	22-23	0.010940128938386806
11108	24-25	-0.009965941561532077
11108	26-27	-0.09740419806714584
11108	28-29	-0.07868400493037342
11108	30-31	-0.047995830745882984
11108	32-33	-0.007256977203859094
11108	34-35	-0.0729898490460954
11108	36-37	-0.0038713697911703093
11108	38-39	-0.046605887788743416
11108	40-41	-0.025564192271026798
11108	42-43	-0.058616746693545
11108	44-45	-0.0028690915677813678
11108	46-47	-0.014113600022689354
11108	48-49	0.013466347430899361
11108	50-51	-0.09311829483567635
11108	52-53	-0.08342928000144667
11108	54-55	0.003019274989974008
11108	56-57	-0.12006349350181011
11108	58-59	-0.18080112893717626
11108	60-61	-0.19700558466237794
11108	62-63	-0.017872213069253462
11108	64-65	-0.0012709095835390372
11108	66-67	-0.12211618541014957
11108	68-69	-0.11187097526265433
11108	70-71	-0.07528456193531952
11108	72-73	-0.19830621823964378
11108	74-75	-0.11207136005304363
11108	76	-0.03070652777827121
11109	1	-9.976882202984427E-4
11109	2	-0.055185271522425694
11109	3	-0.08293171980533032
11109	4	-0.06656847763486695
11109	5	-0.07200887097729947
11109	6	-0.020691076071273073
11109	7	-0.04602217881922144
11109	8	-0.04970684423243199
11109	9	-0.04894853493847506
11109	10-11	-0.06298794771259253
11109	12-13	-0.10110937386251351
11109	14-15	-0.06680114447714658
11109	16-17	-0.05694620658175609
11109	18-19	-0.04807911515351293
11109	20-21	-0.061005250523393784
11109	22-23	-0.039614531997109736
11109	24-25	-0.07898908102069413
11109	26-27	-0.06727751754976197
11109	28-29	-0.08201169809019859
11109	30-31	-0.08364881508025945
11109	32-33	-0.07397357569558238
11109	34-35	-0.09454199005781305
11109	36-37	-0.09485555109981902
11109	38-39	-0.07186797075713969
11109	40-41	-0.08219711009777342
11109	42-43	-0.07849351766986956
11109	44-45	-0.021575588376776977
11109	46-47	-0.025924849945006656
11109	48-49	-0.15344773959985503
11109	50-51	-0.07305233364218822
11109	52-53	-0.06491721006999995
11109	54-55	-0.14059264633647217
11109	56-57	-0.18739882071930936
11109	58-59	-0.18550708689902962
11109	60-61	-0.164124777212578
11109	62-63	-0.21790577405673162
11109	64-65	-0.021818782532633918
11109	66-67	-0.1367243035045007
11109	68-69	-0.07218396584814002
11109	70-71	-0.13238097510657099
11109	72-73	-0.06135100825747486
11109	74-75	-0.04028411708292623
11109	76	-0.10001730666208886
11110	1	0.004512877955040295
11110	2	-0.01651016726206933
11110	3	0.02728182521719802
11110	4	-0.05166713626309871
11110	5	0.022331481589663582
11110	6	-0.07356136219351583
11110	7	-0.10522733759832192
11110	8	0.0033832777827100813
11110	9	-0.03676729195374406
11110	10-11	-0.0692930353646588
11110	12-13	-0.05610361739723402
11110	14-15	0.007567605824355894
11110	16-17	-0.04916841234830116
11110	18-19	0.011956006625574389
11110	20-21	-0.0742010895263121
11110	22-23	-0.05252574774562646
11110	24-25	0.04514396825286582
11110	26-27	-0.033718976787049826
11110	28-29	-0.06923449065223508
11110	30-31	0.012823807200504689
11110	32-33	0.0012959823190072939
11110	34-35	-0.09007177020222912
11110	36-37	-0.02459474778175519
11110	38-39	-0.07346906833699052
11110	40-41	-0.032570656349911076
11110	42-43	-0.07392289900460014
11110	44-45	0.010816640755464846
11110	46-47	0.01519335287044754
11110	48-49	0.04143514659768499
11110	50-51	-0.07938713525722818
11110	52-53	-0.15832913715515673
11110	54-55	-0.20106577159790362
11110	56-57	-0.17938497041038204
11110	58-59	-0.1407027607960174
11110	60-61	-0.14235368847590024
11110	62-63	-0.1637251340736583
11110	64-65	-0.1312397584249254
11110	66-67	-0.07930002783730572
11110	68-69	-0.13513559992476587
11110	70-71	-0.1692138191535335
11110	72-73	-0.05700557137341633
11110	74-75	-0.03604771843937726
11110	76	-0.1514728210379701
11111	1	8.278969844610629E-4
11111	2	0.015059841667529383
11111	3	-0.027437687048173842
11111	4	-0.030373421051471894
11111	5	0.045569920430995836
11111	6	-0.009566483802402104
11111	7	-0.016586367845498273
11111	8	-0.030960539275717736
11111	9	-0.06119019081211263
11111	10-11	-0.026641803008139675
11111	12-13	-0.038365138473260174
11111	14-15	-0.010933462936712601
11111	16-17	-0.02396704323651022
11111	18-19	-0.08477594038090785
11111	20-21	-0.0609450841948771
11111	22-23	-0.057895722460592935
11111	24-25	-0.03301217222229269
11111	26-27	-0.05016338669904741
11111	28-29	-0.06538287594529635
11111	30-31	0.008241762206424141
11111	32-33	0.017089873573723935
11111	34-35	-0.10051604905456912
11111	36-37	-0.04749763106611482
11111	38-39	-0.027390300256385558
11111	40-41	-0.0687433594674971
11111	42-43	-0.0146719902274981
11111	44-45	-0.005402758201242364
11111	46-47	-0.10446106471371053
11111	48-49	-0.040664733624197424
11111	50-51	0.019853565391912298
11111	52-53	0.027838115282214915
11111	54-55	0.007908543054590211
11111	56-57	-0.06451306644744648
11111	58-59	0.029355350155199744
11111	60-61	-0.04296900590907171
11111	62-63	-0.0769172004951102
11111	64-65	-0.003182240309683948
11111	66-67	-0.19019855798062935
11111	68-69	-0.12551899618302542
11111	70-71	-0.1127557051932655
11111	72-73	-0.07275737036965069
11111	74-75	-0.054755390110393876
11111	76	-0.10882065430196519
11112	1	8.418199180333374E-4
11112	2	-0.04463984108910424
11112	3	-0.053610193236071524
11112	4	0.03347953134345971
11112	5	-0.03839166033984398
11112	6	0.0032471693125231127
11112	7	-0.053632043221846004
11112	8	-0.0870409185832699
11112	9	-0.09418641565855523
11112	10-11	-0.0618055705383469
11112	12-13	-0.033803687242091485
11112	14-15	-0.06852743861781363
11112	16-17	-0.04069979070494867
11112	18-19	-0.08314219798224087
11112	20-21	-0.040893221781075795
11112	22-23	-0.07536508441079803
11112	24-25	-0.0719917784432269
11112	26-27	-0.0907115522104931
11112	28-29	-0.041409637778833996
11112	30-31	-0.09377539171622828
11112	32-33	-0.05867084789450416
11112	34-35	-0.1377136765204412
11112	36-37	-0.0848587463975079
11112	38-39	-0.08316516025817577
11112	40-41	-0.0602155825794668
11112	42-43	-0.07793717104894426
11112	44-45	-0.06892126619844419
11112	46-47	-0.0761500597314182
11112	48-49	0.008508116850990177
11112	50-51	-0.06673685095275772
11112	52-53	-0.14003243489244
11112	54-55	0.005645166039322191
11112	56-57	-0.027791148851406433
11112	58-59	-0.12990447780880743
11112	60-61	-0.18646335574123185
11112	62-63	-0.25720976240077675
11112	64-65	-0.2234728994890247
11112	66-67	-0.18173782284396367
11112	68-69	-0.20047754399573847
11112	70-71	-0.12772831665613893
11112	72-73	-0.11021399951945199
11112	74-75	-0.14856490291603563
11112	76	-0.13260475054451604
11201	1	5.568334214132165E-4
11201	2	-0.011016169094869355
11201	3	-0.07720868730605801
11201	4	-0.06884850843937329
11201	5	-0.10515670281967004
11201	6	-0.09609080913602952
11201	7	-0.09666530757293401
11201	8	-0.0536866099664266
11201	9	-0.04605882266226047
11201	10-11	-0.09851419102233194
11201	12-13	-0.1067827766395979
11201	14-15	-0.06480846451286482
11201	16-17	-0.08669166429939423
11201	18-19	-0.14489371432946996
11201	20-21	-0.044040238113751684
11201	22-23	-0.0778492928211918
11201	24-25	-0.07070231547898231
11201	26-27	-0.15220751815814282
11201	28-29	-0.11160916499858331
11201	30-31	-0.15450369733253666
11201	32-33	-0.05671643655769998
11201	34-35	-0.1135216485160484
11201	36-37	-0.163208807296634
11201	38-39	-0.1072767856920791
11201	40-41	-0.07813694052028097
11201	42-43	-0.09893354746290584
11201	44-45	-0.12516087457345293
11201	46-47	-0.0666069755195906
11201	48-49	-0.11290572204496385
11201	50-51	-0.16737739765603266
11201	52-53	-0.2090398186221094
11201	54-55	-0.09548387688239046
11201	56-57	-0.15280658021161742
11201	58-59	-0.21161487295004378
11201	60-61	-0.27772092201235665
11201	62-63	-0.263856720206995
11201	64-65	-0.3181264517259663
11201	66-67	-0.2545681621858904
11201	68-69	-0.18973720976715924
11201	70-71	-0.22853268820084338
11201	72-73	-0.265063620582886
11201	74-75	-0.15954820286331994
11201	76	-0.06604444496594652
11202	1	-0.0035520335235688094
11202	2	-0.06361684463498207
11202	3	-0.08266859050979036
11202	4	-0.04699232867644554
11202	5	-0.08990462301908764
11202	6	-0.10981843290030469
11202	7	-0.0955619510345116
11202	8	-0.06834352188512582
11202	9	-0.06006520429021123
11202	10-11	-0.06473084206930935
11202	12-13	-0.03827365355002854
11202	14-15	-0.07280475976072154
11202	16-17	-0.04471670160801011
11202	18-19	-0.062434308573912745
11202	20-21	-0.06031574464481082
11202	22-23	-0.013880393808129554
11202	24-25	-0.08604877123216426
11202	26-27	-0.13254941233397943
11202	28-29	-0.08989667967601633
11202	30-31	-0.12354629911255444
11202	32-33	-0.0755901926555751
11202	34-35	-0.1039493975508421
11202	36-37	-0.07474916664306619
11202	38-39	-0.04304187223723943
11202	40-41	-0.08794597067652177
11202	42-43	-0.11746706797909212
11202	44-45	-0.15385439729215022
11202	46-47	-0.14536544664786533
11202	48-49	-0.20288869949358457
11202	50-51	-0.22277790786059626
11202	52-53	-0.2472945438692591
11202	54-55	-0.10847592368346426
11202	56-57	-0.16227908376077949
11202	58-59	-0.1657393384389465
11202	60-61	-0.13586881688830488
11202	62-63	-0.20728900261683947
11202	64-65	-0.263467428264164
11202	66-67	-0.2780213184027076
11202	68-69	-0.21153335170136955
11202	70-71	-0.21817207390671456
11202	72-73	-0.16856563310697226
11202	74-75	0.002103798522291811
11202	76	-0.07783932606798061
11203	1	0.002677096733787465
11203	2	-0.04249478214551772
11203	3	-0.09073494786365899
11203	4	-0.0571831149401163
11203	5	-0.08761290127641175
11203	6	-0.07607503758612921
11203	7	-0.09248922852003005
11203	8	-0.11750813336636412
11203	9	-0.029124879334347042
11203	10-11	-0.02301782764457272
11203	12-13	-0.020984938070490955
11203	14-15	-0.03416394222570318
11203	16-17	-0.11618795525632208
11203	18-19	-0.16345693039910003
11203	20-21	-0.11172090438140714
11203	22-23	-0.11399712365977877
11203	24-25	-0.1164306811937692
11203	26-27	-0.14820500786392898
11203	28-29	-0.07599845761774304
11203	30-31	-0.10187542584869647
11203	32-33	-0.13028479236202628
11203	34-35	-0.0696786290471394
11203	36-37	-0.09779563884293196
11203	38-39	-0.12686297666537882
11203	40-41	-0.13741682658623944
11203	42-43	-0.15463703003723595
11203	44-45	-0.1538617530716948
11203	46-47	-0.11151403185710507
11203	48-49	-0.12226231621385608
11203	50-51	-0.16330161189359416
11203	52-53	-0.24577036096186333
11203	54-55	-0.28254339004111273
11203	56-57	-0.3407499983495299
11203	58-59	-0.27730141822718224
11203	60-61	-0.2594136920637524
11203	62-63	-0.28454166002750014
11203	64-65	-0.31140372383720205
11203	66-67	-0.12138295794729004
11203	68-69	-0.2226119128057391
11203	70-71	-0.208292520202761
11203	72-73	-0.20060901341302184
11203	74-75	-0.11443064706934791
11203	76	-0.13924888687405002
11204	1	0.0012385310791636073
11204	2	0.0169611919966961
11204	3	-0.016501007128152168
11204	4	-0.050481931834639227
11204	5	-0.009032217220422467
11204	6	0.028850046696021536
11204	7	-0.005116800180751113
11204	8	-0.014215794385592062
11204	9	-0.007839327576292021
11204	10-11	-0.00916042959348573
11204	12-13	-0.007731837850506906
11204	14-15	-0.053643890545181705
11204	16-17	-0.009036799831243059
11204	18-19	-0.015341078035106648
11204	20-21	-0.06145951961627816
11204	22-23	-0.01289146314979206
11204	24-25	-0.07232984208234683
11204	26-27	-0.05590276225358792
11204	28-29	-0.05432009818750316
11204	30-31	-0.043245167748843016
