##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	Nt3_S3_R2_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	78425828
Sequences flagged as poor quality	0
Sequence length	20-76
%GC	42
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.99373183538464	32.0	32.0	32.0	32.0	32.0
2	30.599140030756192	32.0	32.0	32.0	32.0	32.0
3	30.67639428684132	32.0	32.0	32.0	32.0	32.0
4	30.78787432119939	32.0	32.0	32.0	32.0	32.0
5	30.87488484023401	32.0	32.0	32.0	32.0	32.0
6	34.04751650183407	36.0	36.0	36.0	32.0	36.0
7	34.08803419965167	36.0	36.0	36.0	32.0	36.0
8	33.94839304724969	36.0	36.0	36.0	32.0	36.0
9	34.17975686530208	36.0	36.0	36.0	32.0	36.0
10-11	34.07895434651962	36.0	36.0	36.0	32.0	36.0
12-13	34.05161844768792	36.0	36.0	36.0	32.0	36.0
14-15	34.00871823756837	36.0	36.0	36.0	32.0	36.0
16-17	33.953735878950496	36.0	36.0	36.0	32.0	36.0
18-19	33.9284564072438	36.0	36.0	36.0	32.0	36.0
20-21	33.910520789877225	36.0	36.0	36.0	32.0	36.0
22-23	33.90128964108508	36.0	36.0	36.0	32.0	36.0
24-25	33.8919234889323	36.0	36.0	36.0	32.0	36.0
26-27	33.875165404839066	36.0	36.0	36.0	32.0	36.0
28-29	33.86481057712413	36.0	36.0	36.0	32.0	36.0
30-31	33.834172874500425	36.0	36.0	36.0	32.0	36.0
32-33	33.80857719290614	36.0	36.0	36.0	32.0	36.0
34-35	33.81473156197241	36.0	36.0	36.0	32.0	36.0
36-37	33.79715897805756	36.0	36.0	36.0	32.0	36.0
38-39	33.77332632310505	36.0	36.0	36.0	29.5	36.0
40-41	33.72801485576352	36.0	36.0	36.0	27.0	36.0
42-43	33.700069823377234	36.0	36.0	36.0	27.0	36.0
44-45	33.63680743853973	36.0	36.0	36.0	27.0	36.0
46-47	33.60739456077854	36.0	36.0	36.0	27.0	36.0
48-49	33.54992012878948	36.0	36.0	36.0	27.0	36.0
50-51	33.47866684258925	36.0	36.0	36.0	27.0	36.0
52-53	33.42482951063105	36.0	36.0	36.0	27.0	36.0
54-55	33.373564333585435	36.0	36.0	36.0	27.0	36.0
56-57	33.309853396848986	36.0	36.0	36.0	27.0	36.0
58-59	33.262206438865114	36.0	36.0	36.0	27.0	36.0
60-61	33.23381011713475	36.0	36.0	36.0	27.0	36.0
62-63	33.22129559385743	36.0	36.0	36.0	27.0	36.0
64-65	33.18595780779299	36.0	36.0	36.0	27.0	36.0
66-67	33.159438553992004	36.0	34.0	36.0	27.0	36.0
68-69	33.12476031141793	36.0	32.0	36.0	27.0	36.0
70-71	33.112479330469924	36.0	32.0	36.0	27.0	36.0
72-73	33.17006498571662	36.0	32.0	36.0	27.0	36.0
74-75	33.68143172280199	36.0	36.0	36.0	29.5	36.0
76	34.402793694113505	36.0	32.0	36.0	32.0	36.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
11110	10-11	0.0880968142533689
11110	12-13	0.1298633622404637
11110	14-15	0.03642154397145703
11110	16-17	0.012296991942662316
11110	18-19	-0.0031570941870739944
11110	20-21	0.02865858452744874
11110	22-23	0.04548087915943455
11110	24-25	0.04096720449801694
11110	26-27	0.09378332414548396
11110	28-29	0.03479434103322632
11110	30-31	0.0464267807154215
11110	32-33	0.03531147558952341
11110	34-35	0.010836431939402758
11110	36-37	0.041171830051816016
11110	38-39	0.1075830829284925
11110	40-41	0.09616434307362454
11110	42-43	0.07619773312327283
11110	44-45	0.15817462728566767
11110	46-47	0.1290825576668695
11110	48-49	0.0379485707176741
11110	50-51	0.14963336941504224
11110	52-53	0.13217397937012976
11110	54-55	0.022568380848838387
11110	56-57	0.09600497117686047
11110	58-59	0.07741737796946069
11110	60-61	0.011032727552063193
11110	62-63	0.012816340171596607
11110	64-65	-0.040848456682432754
11110	66-67	0.03864789977150451
11110	68-69	0.07520578770343178
11110	70-71	0.04364701084002576
11110	72-73	0.06701950304923088
11110	74-75	0.06432257014744636
11110	76	0.031151280240422352
11111	1	0.003978280557340952
11111	2	-0.006269312391825821
11111	3	0.05503123333777182
11111	4	0.09019103317238475
11111	5	0.030711688610704613
11111	6	0.024258252582249895
11111	7	0.05799821827995544
11111	8	0.10398844287552578
11111	9	0.00951155896192546
11111	10-11	0.030546223757255575
11111	12-13	0.03977810828067874
11111	14-15	0.033927581301469445
11111	16-17	0.025384358829597886
11111	18-19	-0.0024409061152823597
11111	20-21	0.020932891684616095
11111	22-23	0.003787156026120897
11111	24-25	0.004760491432712399
11111	26-27	0.07904241970551595
11111	28-29	0.040267475987967316
11111	30-31	0.039030959714786206
11111	32-33	0.08205908936428585
11111	34-35	0.03549471180146213
11111	36-37	0.005356356475857638
11111	38-39	0.09353839656623819
11111	40-41	0.1234984726612609
11111	42-43	0.048830059624833666
11111	44-45	0.044439645335252465
11111	46-47	0.1306001842371316
11111	48-49	0.19174605542053058
11111	50-51	0.050077727571640196
11111	52-53	0.10071074113642453
11111	54-55	0.09580337861071087
11111	56-57	-0.033021051805931734
11111	58-59	-0.049386138508367594
11111	60-61	0.03199995799643318
11111	62-63	5.005954437251603E-4
11111	64-65	0.03304786719066044
11111	66-67	0.036330115352939174
11111	68-69	-0.020483167066622343
11111	70-71	0.06136405892314656
11111	72-73	0.003804104343963388
11111	74-75	0.006016889311062812
11111	76	-0.03932529338541002
11112	1	0.001666590528451195
11112	2	0.009700527717644292
11112	3	0.03841060783401318
11112	4	0.12601236876316335
11112	5	0.03199590807731667
11112	6	0.0608364256070999
11112	7	0.13915624994092468
11112	8	0.0605861722334069
11112	9	0.04359568526334101
11112	10-11	0.04513240201080748
11112	12-13	0.07984351548201829
11112	14-15	0.13812373571657588
11112	16-17	0.07293525931255118
11112	18-19	0.03530109416537641
11112	20-21	0.0673656572789767
11112	22-23	0.016090343568016863
11112	24-25	-0.02604216778437518
11112	26-27	0.02001190100160244
11112	28-29	0.05563768294381077
11112	30-31	0.049794042563370056
11112	32-33	0.07034497847600818
11112	34-35	0.08605734626176087
11112	36-37	0.0695279076175126
11112	38-39	0.05799838436397664
11112	40-41	0.1368948151219982
11112	42-43	0.08152669532460521
11112	44-45	0.06759758549167572
11112	46-47	0.15406691903900338
11112	48-49	0.05783895879505252
11112	50-51	0.026544214438445124
11112	52-53	0.025030153688000212
11112	54-55	0.10201106195270171
11112	56-57	-0.0264151505785577
11112	58-59	0.07603577117315297
11112	60-61	-0.023365107715896727
11112	62-63	-0.012977160245952746
11112	64-65	-0.0077639998702494495
11112	66-67	0.09847149563067603
11112	68-69	0.06477584863355901
11112	70-71	0.0667234820982543
11112	72-73	-0.06404248752804875
11112	74-75	0.050049179766809004
11112	76	0.05194233055476616
11201	1	0.002229184319446631
11201	2	0.031055222315384157
11201	3	0.01455821266939239
11201	4	0.060905207316324095
11201	5	0.035814577800085345
11201	6	0.010505011723346058
11201	7	-0.00610475537681765
11201	8	0.014748545694828863
11201	9	0.08422216600695265
11201	10-11	0.050946736801172676
11201	12-13	0.01856180600758961
11201	14-15	0.05716289608992753
11201	16-17	-0.05306136357737046
11201	18-19	-0.0392327791605922
11201	20-21	0.05346089127544218
11201	22-23	-0.001421580175154702
11201	24-25	0.0481341281755121
11201	26-27	0.045821899808380806
11201	28-29	0.0819502661028011
11201	30-31	0.023590111238327438
11201	32-33	-0.019417255847933745
11201	34-35	0.09489423561844035
11201	36-37	0.0661423353267665
11201	38-39	0.0813971611149924
11201	40-41	0.04077640040860331
11201	42-43	0.014502989893088625
11201	44-45	0.016156874967798274
11201	46-47	-0.10150753067129159
11201	48-49	-0.04210811296460548
11201	50-51	-0.045404063012874474
11201	52-53	0.12755375880011144
11201	54-55	0.0049642406406888995
11201	56-57	-0.04533002558592614
11201	58-59	0.02039890249867682
11201	60-61	-0.060552959039625875
11201	62-63	-0.09330382898687617
11201	64-65	-0.00582563352195109
11201	66-67	-0.019035915412025872
11201	68-69	-0.08475757778109028
11201	70-71	-0.05955086653977304
11201	72-73	-0.18106842978712478
11201	74-75	-0.10846325364684617
11201	76	-0.1900520575448681
11202	1	0.004286495316627281
11202	2	-0.05982913337984641
11202	3	0.020981861944370905
11202	4	-0.0726696456341962
11202	5	-0.009286468129076297
11202	6	-0.06484385744438725
11202	7	-0.1459130302219407
11202	8	-0.097723674720811
11202	9	0.010843362889076502
11202	10-11	-0.1564994775236883
11202	12-13	-0.09804190097595722
11202	14-15	-0.07838072884663205
11202	16-17	-0.09817184364916898
11202	18-19	-0.10694594131739166
11202	20-21	-0.07373429680096422
11202	22-23	-0.05679717960047981
11202	24-25	-0.08852114959984902
11202	26-27	-0.10201984649078355
11202	28-29	-0.06672364886382098
11202	30-31	-0.11373950695327295
11202	32-33	-0.054024374431058675
11202	34-35	0.013288698119637843
11202	36-37	-0.05799641989122506
11202	38-39	-0.15208267801606468
11202	40-41	-0.07051432235790855
11202	42-43	-0.11539651721323452
11202	44-45	-0.10816568963458195
11202	46-47	-0.037085962847221765
11202	48-49	-0.06203960107011852
11202	50-51	-0.04785753356266298
11202	52-53	-0.08862947095004614
11202	54-55	-0.10546503182865763
11202	56-57	-0.1835020176147566
11202	58-59	-0.0924739820469469
11202	60-61	-0.07709467784847135
11202	62-63	-0.11112642670563844
11202	64-65	-0.015842507279870688
11202	66-67	-0.010067271530360244
11202	68-69	-0.08608706179249026
11202	70-71	-0.09767401092597083
11202	72-73	-0.10587518844904054
11202	74-75	-0.11800411573636183
11202	76	-0.18057270246774948
11203	1	3.981310322842546E-4
11203	2	0.005995985692592853
11203	3	0.017580103835218353
11203	4	0.022197814054539577
11203	5	0.07413744413578272
11203	6	0.04960108716770861
11203	7	-0.035129457790347374
11203	8	0.09644396019339041
11203	9	0.13003649456516797
11203	10-11	-0.018723295300354437
11203	12-13	0.042548004998693045
11203	14-15	0.050900220327037005
11203	16-17	0.02606941004318486
11203	18-19	0.04822034546737797
11203	20-21	0.041310912573621295
11203	22-23	0.01868141282867697
11203	24-25	0.007247781741767767
11203	26-27	0.023471622297371653
11203	28-29	0.050499123833191106
11203	30-31	-0.019634038608003834
11203	32-33	0.05091552500673657
11203	34-35	0.05645255874013344
11203	36-37	0.07431993454118668
11203	38-39	-0.039734746437957824
11203	40-41	-0.13753255036262857
11203	42-43	-0.029632390411002518
11203	44-45	-0.05151598797109358
11203	46-47	0.09131793078229578
11203	48-49	0.10356079152243325
11203	50-51	0.04111141676324337
11203	52-53	0.008017845535604806
11203	54-55	-0.03924489404296594
11203	56-57	-0.11929525916839623
11203	58-59	-0.16471242960790988
11203	60-61	-0.13694814090785457
11203	62-63	-0.07818820358914991
11203	64-65	-0.05655249400446394
11203	66-67	-0.10480749499033948
11203	68-69	-0.10653588379631884
11203	70-71	-0.07340912250034393
11203	72-73	-0.017097413842272147
11203	74-75	-0.18292898886985398
11203	76	-0.09383268817316548
11204	1	0.003201432079265487
11204	2	0.07001164897125634
11204	3	0.08038820558237703
11204	4	0.06707439153445094
11204	5	0.015461487988581268
11204	6	-0.03404540567648695
11204	7	-0.011814320698178449
11204	8	-0.04793792409021336
11204	9	0.006319625543191876
11204	10-11	-0.020556151387410182
11204	12-13	-0.08043770509273429
11204	14-15	8.290956863135079E-4
11204	16-17	-0.042849279505134064
11204	18-19	0.04420612539468749
11204	20-21	-9.473373614596881E-4
11204	22-23	-0.018412760685990293
11204	24-25	0.004493710643622251
11204	26-27	0.029489071042696935
11204	28-29	0.01774227176507992
11204	30-31	-0.01772286905867304
11204	32-33	0.03622976268325573
11204	34-35	0.02120975670227665
11204	36-37	0.04458707927395267
11204	38-39	0.04405535493484791
11204	40-41	0.0735930649470049
11204	42-43	0.10519653676197294
11204	44-45	0.06808953681629504
11204	46-47	0.09109188973199878
11204	48-49	0.03603965503175033
11204	50-51	0.011093507602069508
11204	52-53	0.05714117445366895
11204	54-55	0.05796204367840119
11204	56-57	-0.04559083934813657
11204	58-59	-0.051255137223684244
11204	60-61	-0.09881718801785411
11204	62-63	0.007145302089298866
11204	64-65	0.08445998539350796
11204	66-67	-0.06883137190853006
