##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	Nt2_S2_R2_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	95633756
Sequences flagged as poor quality	0
Sequence length	20-76
%GC	43
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.993934850786367	32.0	32.0	32.0	32.0	32.0
2	30.52825859940082	32.0	32.0	32.0	32.0	32.0
3	30.61866985544309	32.0	32.0	32.0	32.0	32.0
4	30.735869686013377	32.0	32.0	32.0	32.0	32.0
5	30.788704137062233	32.0	32.0	32.0	32.0	32.0
6	33.988308563348696	36.0	36.0	36.0	32.0	36.0
7	34.0361098334358	36.0	36.0	36.0	32.0	36.0
8	33.850012593879505	36.0	36.0	36.0	32.0	36.0
9	34.14267154789989	36.0	36.0	36.0	32.0	36.0
10-11	34.02878836527136	36.0	36.0	36.0	32.0	36.0
12-13	33.9994632334633	36.0	36.0	36.0	32.0	36.0
14-15	33.942690915538236	36.0	36.0	36.0	32.0	36.0
16-17	33.871627153282574	36.0	36.0	36.0	32.0	36.0
18-19	33.85227984248574	36.0	36.0	36.0	32.0	36.0
20-21	33.83494288861567	36.0	36.0	36.0	32.0	36.0
22-23	33.82598626042973	36.0	36.0	36.0	32.0	36.0
24-25	33.81696258199801	36.0	36.0	36.0	32.0	36.0
26-27	33.798988606363665	36.0	36.0	36.0	32.0	36.0
28-29	33.78615944217287	36.0	36.0	36.0	32.0	36.0
30-31	33.75240761362758	36.0	36.0	36.0	32.0	36.0
32-33	33.725882335510136	36.0	36.0	36.0	32.0	36.0
34-35	33.734919851392135	36.0	36.0	36.0	29.5	36.0
36-37	33.71589969410147	36.0	36.0	36.0	27.0	36.0
38-39	33.690146956714074	36.0	36.0	36.0	27.0	36.0
40-41	33.646165110688194	36.0	36.0	36.0	27.0	36.0
42-43	33.61701487051752	36.0	36.0	36.0	27.0	36.0
44-45	33.55265255758212	36.0	36.0	36.0	27.0	36.0
46-47	33.525024861650564	36.0	36.0	36.0	27.0	36.0
48-49	33.46800666915041	36.0	36.0	36.0	27.0	36.0
50-51	33.39454368569726	36.0	36.0	36.0	27.0	36.0
52-53	33.34174486470431	36.0	36.0	36.0	27.0	36.0
54-55	33.289724439661406	36.0	36.0	36.0	27.0	36.0
56-57	33.22707265972771	36.0	36.0	36.0	27.0	36.0
58-59	33.17987030702703	36.0	36.0	36.0	27.0	36.0
60-61	33.15374194667603	36.0	36.0	36.0	27.0	36.0
62-63	33.13960902029439	36.0	36.0	36.0	27.0	36.0
64-65	33.10477821446635	36.0	34.0	36.0	27.0	36.0
66-67	33.077616871961894	36.0	32.0	36.0	24.0	36.0
68-69	33.043264134773	36.0	32.0	36.0	21.0	36.0
70-71	33.03466326773783	36.0	32.0	36.0	21.0	36.0
72-73	33.096744129142124	36.0	32.0	36.0	27.0	36.0
74-75	33.597662825421025	36.0	34.0	36.0	27.0	36.0
76	34.40088728684203	36.0	32.0	36.0	32.0	36.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
11103	24-25	0.10735253347321816
11103	26-27	0.13733174037032825
11103	28-29	0.14841617893005576
11103	30-31	0.1623190677757833
11103	32-33	0.06330475618115372
11103	34-35	0.13402692436498143
11103	36-37	0.03659485621358982
11103	38-39	0.12736741534328644
11103	40-41	0.15606349982001433
11103	42-43	0.12248393448040673
11103	44-45	0.11207531434174456
11103	46-47	0.07328739050482369
11103	48-49	0.13821854373168208
11103	50-51	0.0809433812560485
11103	52-53	0.15581996885772753
11103	54-55	0.1639956624320149
11103	56-57	0.18267372497714263
11103	58-59	0.10524435183221925
11103	60-61	0.1532280270288382
11103	62-63	0.12129740982833681
11103	64-65	0.16043079496620294
11103	66-67	0.12365897835037032
11103	68-69	0.17896742407816646
11103	70-71	0.13348259408610375
11103	72-73	0.17083752023328458
11103	74-75	0.10330482446062916
11103	76	0.09977661264697701
11104	1	0.0027026822494811142
11104	2	0.06880180852265738
11104	3	0.046261971512674194
11104	4	0.10984611209976691
11104	5	0.10007168075064854
11104	6	0.07196590048744866
11104	7	0.16181814882074264
11104	8	0.08167109954369067
11104	9	0.025668069826480178
11104	10-11	0.10951016174322348
11104	12-13	0.14599500172415958
11104	14-15	0.07918524154711548
11104	16-17	0.10975301507457402
11104	18-19	0.08547135112555537
11104	20-21	0.12731242960876443
11104	22-23	0.15864207065283153
11104	24-25	0.07937171043356983
11104	26-27	0.1128158941727051
11104	28-29	0.15696653632435442
11104	30-31	0.14380297590823687
11104	32-33	0.12463064031749127
11104	34-35	0.08779881634878706
11104	36-37	0.14742927672748607
11104	38-39	0.15830403185991315
11104	40-41	0.14979456891303045
11104	42-43	0.17956562319670866
11104	44-45	0.1583796390804295
11104	46-47	0.20800604145350832
11104	48-49	0.12960370998973048
11104	50-51	0.11463505746580438
11104	52-53	0.0831900365852718
11104	54-55	0.18556120363306405
11104	56-57	0.135038512364396
11104	58-59	0.11324859846544655
11104	60-61	0.03923243335328408
11104	62-63	0.07683938931017309
11104	64-65	0.13197895160139694
11104	66-67	0.0854219456173766
11104	68-69	0.1260476603761873
11104	70-71	0.16760401439796624
11104	72-73	0.1406064384114174
11104	74-75	0.1264441238259053
11104	76	0.16431859542979765
11105	1	8.477745261892267E-4
11105	2	0.08557028749444484
11105	3	0.1053138435643497
11105	4	0.1040975892615279
11105	5	0.08386169557421752
11105	6	0.1679702938392751
11105	7	0.1272092539657379
11105	8	0.1594993092490995
11105	9	0.07531425701350969
11105	10-11	0.18576589667115684
11105	12-13	0.10198405199323446
11105	14-15	0.06331577120104015
11105	16-17	0.056857849628187296
11105	18-19	0.09199239049069519
11105	20-21	0.11264010920673684
11105	22-23	0.08945492325059945
11105	24-25	0.08669746535881728
11105	26-27	0.08066850916114277
11105	28-29	0.10365400361992272
11105	30-31	0.0922079597655312
11105	32-33	0.08473321109423182
11105	34-35	0.046246783165244665
11105	36-37	0.1168266352488132
11105	38-39	0.02262966688851975
11105	40-41	0.12432342619793957
11105	42-43	0.08966962179425053
11105	44-45	0.1149906519118602
11105	46-47	0.1297042608204677
11105	48-49	0.18056289286006688
11105	50-51	0.12798790910416358
11105	52-53	0.13895725991942953
11105	54-55	0.14421236763725886
11105	56-57	0.07454547351996865
11105	58-59	0.033173906570894474
11105	60-61	0.08156508922528616
11105	62-63	0.2511883000831219
11105	64-65	0.20972343115550984
11105	66-67	0.03852587753988246
11105	68-69	0.08655457351238027
11105	70-71	0.10484962619317884
11105	72-73	0.1358675916765506
11105	74-75	0.07843650729923723
11105	76	0.16137904157909588
11106	1	0.0011602512759054662
11106	2	0.10636581656178379
11106	3	0.03299277163188208
11106	4	0.0829877897467135
11106	5	0.19524613007195413
11106	6	0.11495062576813098
11106	7	0.12735701503297747
11106	8	0.10823804480631338
11106	9	0.10707232659693489
11106	10-11	0.12097248827181772
11106	12-13	0.14056664098787763
11106	14-15	0.13094085375493592
11106	16-17	0.06930538104873563
11106	18-19	0.08181869217840898
11106	20-21	0.09822807967013603
11106	22-23	0.09977811566390926
11106	24-25	0.08699653972200849
11106	26-27	0.11278271604937373
11106	28-29	0.1560499875611896
11106	30-31	0.06384472325525792
11106	32-33	0.15616135393149477
11106	34-35	0.13822752431873653
11106	36-37	0.15599745793025477
11106	38-39	0.11918265935645422
11106	40-41	0.20936106107271257
11106	42-43	0.16226420469306646
11106	44-45	0.12465097525834778
11106	46-47	0.21503344083277653
11106	48-49	0.1683202093991838
11106	50-51	0.14055061619546905
11106	52-53	0.18484315749415003
11106	54-55	0.17330860669503068
11106	56-57	0.2448689147854921
11106	58-59	0.1528514819029283
11106	60-61	0.09529152344868663
11106	62-63	0.10522698532076902
11106	64-65	0.16367466145331377
11106	66-67	0.15631358766734849
11106	68-69	0.1854291628715572
11106	70-71	0.16053680720794716
11106	72-73	0.11225665521011763
11106	74-75	0.14273171132298756
11106	76	-0.051140741771448006
11107	1	0.004670294099451411
11107	2	0.0731399735295426
11107	3	0.1167149227885318
11107	4	0.15750640542032812
11107	5	0.07743660229303018
11107	6	0.11064543386369508
11107	7	0.0788042115200227
11107	8	0.049575216646680076
11107	9	0.20177366801235763
11107	10-11	0.09046294831045998
11107	12-13	0.11178421227445057
11107	14-15	0.12559395179479083
11107	16-17	0.16141369410043183
11107	18-19	0.11428550213609157
11107	20-21	0.10726009504868728
11107	22-23	0.1330419315075062
11107	24-25	0.14255105353817754
11107	26-27	0.12791320780334559
11107	28-29	0.10880624227238656
11107	30-31	0.09415056771035779
11107	32-33	0.127518249423197
11107	34-35	0.165674589118602
11107	36-37	0.11805202011703386
11107	38-39	0.13816537939207763
11107	40-41	0.11817854215737356
11107	42-43	0.17503131710613218
11107	44-45	0.18411938338693545
11107	46-47	0.07499224677518868
11107	48-49	0.14876546331219487
11107	50-51	0.13054551467556053
11107	52-53	0.15539607424168622
11107	54-55	0.11891704490587074
11107	56-57	0.1378935173781386
11107	58-59	0.1343950815311672
11107	60-61	0.06718684108815864
11107	62-63	0.1280531596809027
11107	64-65	0.14090650020163764
11107	66-67	0.16340264224111678
11107	68-69	0.09421946185582897
11107	70-71	0.09907370643836089
11107	72-73	0.0976417734449555
11107	74-75	0.07142668415793452
11107	76	-0.05995171461185578
11108	1	0.002387758487206071
11108	2	0.03376194413361233
11108	3	0.1570546996858937
11108	4	0.10387260672534993
11108	5	0.15219242820119305
11108	6	0.0744325226223026
11108	7	0.09899188460691732
11108	8	0.1050555099041901
11108	9	0.17252408745788728
11108	10-11	0.1333937994999559
11108	12-13	0.11302555854458518
11108	14-15	0.14246950579079254
11108	16-17	0.09287610012829361
11108	18-19	0.08141302454455257
11108	20-21	0.14093978953285102
11108	22-23	0.13246789704193418
11108	24-25	0.08377334032747541
11108	26-27	0.07421739249952708
11108	28-29	0.04919073273775609
11108	30-31	0.12437732581987859
11108	32-33	0.07906157592114482
11108	34-35	0.12154498810687642
11108	36-37	0.11984156936055967
11108	38-39	0.11611593474764703
11108	40-41	0.14164087950647541
11108	42-43	0.12488864885255424
11108	44-45	0.1899176716084483
11108	46-47	0.19526588846066062
11108	48-49	0.26239172700282865
11108	50-51	0.07517120739176164
11108	52-53	0.0981133836374326
11108	54-55	0.055641091536699605
11108	56-57	-0.005045002798247822
11108	58-59	0.03926303157987121
11108	60-61	-0.03288236385247245
11108	62-63	0.09656947672854699
11108	64-65	0.095845466059167
11108	66-67	0.11969761525910627
11108	68-69	0.06982828282731646
11108	70-71	0.0031041217929868026
11108	72-73	0.06300740478460654
11108	74-75	0.06528555183225393
11108	76	0.0965772989153777
11109	1	0.0023120070909676826
11109	2	0.062060049032520936
11109	3	0.14790627142067692
11109	4	0.10809947590362157
11109	5	0.09527643621652615
11109	6	0.0662199143795803
11109	7	0.08345532732238325
11109	8	0.06147208266857973
11109	9	0.09616572935419043
11109	10-11	0.1274242235643328
11109	12-13	0.09767767095453905
11109	14-15	0.14167737173330153
11109	16-17	0.0613261844348898
11109	18-19	0.0713844627020066
11109	20-21	0.09257546658779603
11109	22-23	0.09903984209266525
11109	24-25	0.11555773596094099
11109	26-27	0.10314015209973348
11109	28-29	0.06285668475455708
11109	30-31	0.12203448042443199
11109	32-33	0.11108422196195278
11109	34-35	0.11595972991007386
11109	36-37	0.04232780342636744
11109	38-39	0.119404310235808
11109	40-41	0.15712346210245443
11109	42-43	0.2173802080310736
11109	44-45	0.18726578956508177
11109	46-47	0.12618268612369832
11109	48-49	0.03097529881044636
11109	50-51	0.18320405233762216
11109	52-53	0.18348616702261467
11109	54-55	0.11798841724316134
11109	56-57	0.1637191050963267
11109	58-59	0.09207197575296533
11109	60-61	0.08427694003331254
11109	62-63	0.015426288488690432
11109	64-65	0.09253128324898796
11109	66-67	0.09737614944475581
11109	68-69	0.13087769330137178
11109	70-71	0.18329034211552653
11109	72-73	0.049422505976139064
11109	74-75	0.11764697819027958
11109	76	0.07250221684196134
11110	1	-7.678869628477969E-4
11110	2	0.10912193605307863
11110	3	0.09745341821325937
11110	4	0.13821490868806663
11110	5	0.16484344652756988
11110	6	0.11245869342423731
11110	7	0.18518551143382211
11110	8	0.22391714028181298
11110	9	0.14640619024466162
11110	10-11	0.18524511905604868
11110	12-13	0.14803350941259197
11110	14-15	0.16290338348284905
11110	16-17	0.13230951377819622
11110	18-19	0.08507349423970112
11110	20-21	0.1312645803905923
11110	22-23	0.18524287714572552
11110	24-25	0.11483496652648029
11110	26-27	0.1416354468118186
11110	28-29	0.08879756676454775
11110	30-31	0.12087022406556969
11110	32-33	0.12963995576104992
11110	34-35	0.15132046657967635
11110	36-37	0.14652241454287918
11110	38-39	0.24137611694874295
11110	40-41	0.13020155468846184
11110	42-43	0.13740144423048406
11110	44-45	0.25659225467661884
11110	46-47	0.14956183696700265
11110	48-49	0.21366182516418775
11110	50-51	0.18737219641586478
11110	52-53	0.19124878101855103
11110	54-55	0.1433458555411491
11110	56-57	0.22474349721478148
11110	58-59	0.17013456167631347
11110	60-61	0.15767224940004354
11110	62-63	0.08821812903987336
11110	64-65	0.11260056779876493
11110	66-67	0.10924804531216381
11110	68-69	0.09902025483445698
11110	70-71	0.16136036489428562
11110	72-73	0.1740007705731088
11110	74-75	0.1384796871529801
11110	76	0.09592743508493129
11111	1	0.0033533850544458232
11111	2	0.12980184708756326
11111	3	0.11190888731825765
11111	4	0.17427835967405514
11111	5	0.17511327683417477
11111	6	0.19074476506336424
11111	7	0.23782308085447568
11111	8	0.19118141479695794
11111	9	0.09744193402195833
11111	10-11	0.16973609233938447
11111	12-13	0.19563508535009788
11111	14-15	0.17191273215414782
11111	16-17	0.22562153142186503
11111	18-19	0.14520533524105872
11111	20-21	0.2136592734021434
11111	22-23	0.18060026790823258
11111	24-25	0.14120671870667678
11111	26-27	0.18134658863882436
11111	28-29	0.20706551742090795
11111	30-31	0.20939234239819626
11111	32-33	0.20736202328474462
11111	34-35	0.14632153518838464
11111	36-37	0.19215035387760082
11111	38-39	0.17331574196907695
11111	40-41	0.2389123528238386
11111	42-43	0.20297736143753298
11111	44-45	0.1791158412530578
11111	46-47	0.25066027299045146
11111	48-49	0.26198670817770164
11111	50-51	0.22142428833149097
11111	52-53	0.2452926855327675
11111	54-55	0.19386400939057324
11111	56-57	0.10579832207741902
11111	58-59	0.15893858734370525
11111	60-61	0.11429373003635845
11111	62-63	0.1122811587441035
11111	64-65	0.13894903475371478
11111	66-67	0.14559599854570848
11111	68-69	0.18076853969638762
11111	70-71	0.1788384114869075
11111	72-73	0.13233047707132073
11111	74-75	0.08927293721118446
11111	76	-0.021336945296397403
11112	1	-3.420282628034954E-4
11112	2	0.05294933354696596
11112	3	0.17906544389659018
11112	4	0.14811667086819114
11112	5	0.1428573703657534
11112	6	0.16535948799742073
11112	7	0.1583509912181995
11112	8	0.1265821389456505
11112	9	0.10606513762738246
11112	10-11	0.14895444193305707
11112	12-13	0.15568748459251225
11112	14-15	0.21911915842510865
11112	16-17	0.15644450019381395
11112	18-19	0.14143097758925904
11112	20-21	0.08419515674766131
11112	22-23	0.1541948206320214
11112	24-25	0.1013785043235984
11112	26-27	0.11288701554304481
11112	28-29	0.11932234922915796
11112	30-31	0.1024362041478426
11112	32-33	0.1407920739755042
11112	34-35	0.17052042709278936
11112	36-37	0.17229802763056767
11112	38-39	0.0910268187865384
11112	40-41	0.14890457601992324
11112	42-43	0.1097844300620423
11112	44-45	0.0574265561047369
11112	46-47	0.1879658325591933
11112	48-49	0.09522318535854879
11112	50-51	0.07215400747260503
11112	52-53	0.10001453332878185
11112	54-55	0.14738986315231983
11112	56-57	0.0796966812015043
11112	58-59	0.07762071371077894
11112	60-61	0.019527155478023417
11112	62-63	0.04604273549924898
11112	64-65	0.11726751762144261
11112	66-67	0.18947045685030872
11112	68-69	0.05068929888066975
11112	70-71	0.03896964139349279
11112	72-73	0.002386775831958232
11112	74-75	0.012957963166066122
11112	76	0.08102038736251416
11201	1	8.475498382232161E-4
11201	2	0.11629306459702704
11201	3	0.0909052655373408
11201	4	0.12312108857059201
11201	5	0.12771719187432495
11201	6	0.22078463781738833
11201	7	0.07075249758158719
11201	8	0.0939786826392961
11201	9	0.13574180514888212
11201	10-11	0.07936758459499771
11201	12-13	0.09370481758738691
11201	14-15	0.14550430450072582
11201	16-17	0.07788359641044451
11201	18-19	0.0669878437388931
11201	20-21	0.1592756407011109
11201	22-23	0.13328219091760474
11201	24-25	0.08332024142855943
11201	26-27	0.11663234905639541
11201	28-29	0.16593360745002173
11201	30-31	0.0764189762346632
11201	32-33	0.09313524906232828
11201	34-35	0.13247476483183362
11201	36-37	0.17984877012963807
11201	38-39	0.14428052573759942
11201	40-41	0.11120192413887509
11201	42-43	0.15266294025877158
11201	44-45	0.06499823901086188
11201	46-47	0.11130184481040573
11201	48-49	-0.03392345719454681
11201	50-51	0.021193870700727757
11201	52-53	0.14514720973698303
11201	54-55	0.055065480734320715
11201	56-57	0.09365951509315096
11201	58-59	0.09258016906570532
11201	60-61	-0.010345883074514006
11201	62-63	-0.008168763424158954
11201	64-65	0.09506509355547621
11201	66-67	0.08549602387437716
11201	68-69	0.08440216845921356
11201	70-71	-0.0057995582041741045
11201	72-73	-0.05762366558615639
11201	74-75	-0.08526281674041769
11201	76	-0.12321594799715996
11202	1	0.0012203006716546838
11202	2	0.0774774859493732
11202	3	0.05027440231360458
11202	4	0.01422841919773532
11202	5	0.05903804594611728
11202	6	-0.03440585734966817
11202	7	-0.030336083921589818
11202	8	0.04546111667244901
11202	9	0.08777003601979771
11202	10-11	-0.05503880033094788
11202	12-13	0.0035882827948654494
11202	14-15	0.07125375552131885
11202	16-17	0.024066569391592907
11202	18-19	0.0725419377923231
11202	20-21	0.061359402505047456
11202	22-23	0.058058943790612716
11202	24-25	0.049113776631692474
11202	26-27	0.12172532554917126
11202	28-29	0.13177783751370242
11202	30-31	0.06997943900432801
11202	32-33	0.05274043473516343
11202	34-35	0.13570513347642077
11202	36-37	0.045696716317010555
11202	38-39	-0.006045261225729348
11202	40-41	0.017968204828918033
11202	42-43	0.05124550143069939
11202	44-45	-0.00580423083749082
11202	46-47	0.10693245560825204
11202	48-49	0.06509284545629157
11202	50-51	0.00940666277831781
11202	52-53	0.037603800777560537
11202	54-55	0.049265802027584016
11202	56-57	-0.05357002688108281
11202	58-59	-0.002068785399124806
11202	60-61	-0.06634281521194652
11202	62-63	0.06839264800455425
11202	64-65	0.037202142370318825
11202	66-67	0.10841371277843592
11202	68-69	0.0254693197559277
11202	70-71	0.01574965212135737
11202	72-73	-0.033309303366571896
11202	74-75	-0.027141655276331278
11202	76	-0.11912324036406119
11203	1	-2.2892220211545578E-4
11203	2	0.12486110553011542
11203	3	0.08418561386758938
11203	4	0.042963537585286815
11203	5	0.11770847700277898
11203	6	0.07953104550067991
11203	7	0.13835454044078688
11203	8	0.09158582281050087
11203	9	0.1662716705575633
11203	10-11	0.09767448577747473
11203	12-13	0.15045677791121648
11203	14-15	0.16918841504067217
11203	16-17	0.1709119603056024
11203	18-19	0.13317435974702363
11203	20-21	0.08348326435030629
11203	22-23	0.11599905149748224
11203	24-25	0.12159798320275428
11203	26-27	0.1418973001310988
11203	28-29	0.11522893462873185
11203	30-31	0.10285144937012092
11203	32-33	0.16805649244222565
11203	34-35	0.10881784415083473
11203	36-37	0.17488082516354808
11203	38-39	0.10427931798056278
11203	40-41	-0.01474845625168797
11203	42-43	0.017304003643367594
11203	44-45	0.11586784581476905
11203	46-47	0.21640928187009223
11203	48-49	0.2544421122472329
11203	50-51	0.19211437628241868
11203	52-53	0.15214837914744095
11203	54-55	0.05641793631306058
11203	56-57	-0.05024862734892821
11203	58-59	-0.019919501893497227
11203	60-61	-0.046287759888727464
11203	62-63	0.07169482886655487
11203	64-65	0.01470670729364798
11203	66-67	0.032054967651362176
11203	68-69	0.04225026309944724
11203	70-71	0.07834391630922966
11203	72-73	0.04675675374365795
11203	74-75	-0.02755885931279778
11203	76	-0.07384045450110222
11204	1	0.001016794678662336
11204	2	0.16229223902629286
11204	3	0.10780365041438245
11204	4	0.1471932187342233
11204	5	0.16948009448613988
11204	6	0.10928125087816909
11204	7	0.1126091850638744
11204	8	0.1576827734827475
11204	9	0.16144602010972875
11204	10-11	0.07183221905517456
11204	12-13	0.0704047885065151
11204	14-15	0.15320336323781447
11204	16-17	0.07808208485626977
11204	18-19	0.14444403736413136
11204	20-21	0.14043779736793027
11204	22-23	0.12831717131575004
11204	24-25	0.13659891167024085
11204	26-27	0.13559342048876744
11204	28-29	0.1468572984236758
11204	30-31	0.1918484432218719
11204	32-33	0.11892116854415491
11204	34-35	0.19618941431878767
11204	36-37	0.12682625688091065
11204	38-39	0.18200616456884688
11204	40-41	0.1570638390596386
11204	42-43	0.26332023438057917
11204	44-45	0.1850795282387665
11204	46-47	0.19282831491620556
11204	48-49	0.13030301299922797
11204	50-51	0.1690206654009998
11204	52-53	0.17924935493679328
11204	54-55	0.14174354851712678
11204	56-57	0.081070071859628
11204	58-59	0.04447695247205985
11204	60-61	0.039192841067304585
11204	62-63	0.05173723093481186
11204	64-65	0.10478014885437403
11204	66-67	0.045185574040921495
11204	68-69	0.06448631434120955
11204	70-71	0.11888917309009628
11204	72-73	0.056807525243762313
11204	74-75	-0.048098241304280975
11204	76	-0.07664067941876596
11205	1	0.003242506144381707
11205	2	0.14303245253542585
11205	3	0.11088254251184182
11205	4	0.07936889396005142
11205	5	0.15143281741011094
11205	6	0.16367415398806884
